"source_merchant_id","source_business_id","merchant_name","mcc","declared_expected_volume_band","declared_expected_ticket_band","onboarded_date","status","settlement_source_account_id","operating_hours_declared","outlet_count"
"MER-00502","BUS-00979","Sejahtera Nusantara - Drug Stores","5912","250M_1B","50K_250K","2022-12-19","ACTIVE","ACC-0013093","00:00-23:59","11"
"MER-00503","BUS-00340","Mandiri Logistik - Misc Retail","5999","LT_50M","50K_250K","2024-01-01","ACTIVE","ACC-0012258","00:00-23:59","6"
"MER-00504","BUS-00342","Berkah Niaga - Motion Picture Theatres","7832","LT_50M","50K_250K","2024-03-16","ACTIVE","ACC-0012261","08:00-17:00","9"
"MER-00505","BUS-00021","Berkah Nusantara - Motion Picture Theatres","7832","GT_1B","50K_250K","2023-07-02","ACTIVE","ACC-0011856","08:00-17:00","7"
"MER-00506","BUS-00152","Sinar Utama - Fast Food","5814","250M_1B","LT_50K","2023-02-26","ACTIVE","ACC-0012022","00:00-23:59","6"
"MER-00507","BUS-00711","Sinar Utama - Colleges and Universities","8220","50M_250M","GT_1M","2025-07-22","ACTIVE","ACC-0012752","00:00-23:59","8"
"MER-00508","BUS-01067","Sinar Perkasa - Betting-adjacent (restricted)","7995","GT_1B","GT_1M","2025-01-03","ACTIVE","ACC-0013207","00:00-23:59","4"
"MER-00509","BUS-00630","Abadi Logistik - Travel Agencies","4722","50M_250M","GT_1M","2024-06-23","ACTIVE","ACC-0012642","09:00-21:00","9"
"MER-00510","BUS-00908","Maju Nusantara - Hospitals","8062","250M_1B","250K_1M","2025-01-07","ACTIVE","ACC-0013005","00:00-23:59","5"
"MER-00511","BUS-00423","Makmur Nusantara - Colleges and Universities","8220","50M_250M","GT_1M","2025-02-01","ACTIVE","ACC-0012366","00:00-23:59","1"
"MER-00512","BUS-00931","Sentosa Bersama - Betting-adjacent (restricted)","7995","250M_1B","GT_1M","2024-11-14","ACTIVE","ACC-0013032","09:00-21:00","5"
"MER-00513","BUS-00353","Abadi Logistik - Hospitals","8062","GT_1B","250K_1M","2024-04-05","ACTIVE","ACC-0012273","09:00-21:00","1"
"MER-00514","BUS-00256","Jaya Logistik - Taxicabs and Limousines","4121","50M_250M","LT_50K","2025-01-17","ACTIVE","ACC-0012153","08:00-17:00","4"
"MER-00515","BUS-00112","Lestari Digital - Colleges and Universities","8220","LT_50M","GT_1M","2025-01-03","ACTIVE","ACC-0011970","09:00-21:00","5"
"MER-00516","BUS-00995","Sinar Utama - Cosmetic Stores","5977","GT_1B","50K_250K","2025-02-14","ACTIVE","ACC-0013113","00:00-23:59","1"
"MER-00517","BUS-00185","Lestari Bersama - Utilities","4900","250M_1B","250K_1M","2023-12-04","ACTIVE","ACC-0012064","00:00-23:59","1"
"MER-00518","BUS-00956","Harapan Bersama - Utilities","4900","LT_50M","250K_1M","2025-01-25","ACTIVE","ACC-0013065","00:00-23:59","2"
"MER-00519","BUS-01039","Mandiri Logistik - Misc Retail","5999","GT_1B","50K_250K","2024-11-09","ACTIVE","ACC-0013168","08:00-17:00","3"
"MER-00520","BUS-01021","Berkah Utama - Computer Network Services","4816","50M_250M","50K_250K","2023-09-15","ACTIVE","ACC-0013148","09:00-21:00","1"
"MER-00521","BUS-01185","Sejahtera Bersama - Hospitals","8062","250M_1B","250K_1M","2026-02-20","ACTIVE","ACC-0013361","10:00-22:00","2"
"MER-00522","BUS-00149","Berkah Utama - Department Stores","5311","GT_1B","250K_1M","2025-01-10","ACTIVE","ACC-0012017","08:00-17:00","7"
"MER-00523","BUS-00895","Cemerlang Digital - Family Clothing","5651","LT_50M","50K_250K","2023-02-10","ACTIVE","ACC-0012989","00:00-23:59","10"
"MER-00524","BUS-01168","Lestari Utama - Taxicabs and Limousines","4121","GT_1B","LT_50K","2026-01-24","ACTIVE","ACC-0013339","08:00-17:00","4"
"MER-00525","BUS-00168","Maju Utama - Motion Picture Theatres","7832","250M_1B","50K_250K","2024-06-26","CLOSED","ACC-0012043","08:00-17:00","6"
"MER-00526","BUS-00493","Abadi Nusantara - Drug Stores","5912","GT_1B","50K_250K","2024-07-18","ACTIVE","ACC-0012460","09:00-21:00","10"
"MER-00527","BUS-00083","Sejahtera Niaga - Travel Agencies","4722","50M_250M","GT_1M","2025-12-21","ACTIVE","ACC-0011933","08:00-17:00","10"
"MER-00528","BUS-01105","Jaya Digital - Precious Stones and Metals","5094","GT_1B","GT_1M","2025-04-04","ACTIVE","ACC-0013256","08:00-17:00","1"
"MER-00529","BUS-01173","Jaya Utama - Electronics Stores","5732","LT_50M","GT_1M","2024-09-14","ACTIVE","ACC-0013347","10:00-22:00","9"
"MER-00530","BUS-00200","Maju Digital - Taxicabs and Limousines","4121","LT_50M","LT_50K","2025-07-18","ACTIVE","ACC-0012082","09:00-21:00","1"
"MER-00531","BUS-00330","Sejahtera Niaga - Service Stations","5541","GT_1B","50K_250K","2023-12-29","ACTIVE","ACC-0012246","00:00-23:59","5"
"MER-00532","BUS-00637","Sejahtera Logistik - Department Stores","5311","250M_1B","250K_1M","2026-02-24","ACTIVE","ACC-0012651","00:00-23:59","2"
"MER-00533","BUS-00513","Cemerlang Niaga - Book Stores","5942","50M_250M","50K_250K","2023-02-05","ACTIVE","ACC-0012485","09:00-21:00","1"
"MER-00534","BUS-01012","Sejahtera Logistik - Precious Stones and Metals","5094","250M_1B","GT_1M","2024-06-04","ACTIVE","ACC-0013137","08:00-17:00","5"
"MER-00535","BUS-01172","Berkah Utama - Family Clothing","5651","GT_1B","50K_250K","2024-03-14","ACTIVE","ACC-0013346","00:00-23:59","10"
"MER-00536","BUS-00572","Berkah Niaga - Book Stores","5942","LT_50M","50K_250K","2023-11-28","ACTIVE","ACC-0012565","08:00-17:00","11"
"MER-00537","BUS-01043","Sentosa Perkasa - Family Clothing","5651","GT_1B","50K_250K","2024-12-03","ACTIVE","ACC-0013173","08:00-17:00","10"
"MER-00538","BUS-00585","Lestari Bersama - Motion Picture Theatres","7832","GT_1B","50K_250K","2025-07-04","ACTIVE","ACC-0012582","08:00-17:00","10"
"MER-00539","BUS-00123","Lestari Digital - Motion Picture Theatres","7832","50M_250M","50K_250K","2024-10-10","ACTIVE","ACC-0011983","08:00-17:00","3"
"MER-00540","BUS-00140","Mandiri Bersama - Department Stores","5311","GT_1B","250K_1M","2025-04-07","ACTIVE","ACC-0012004","08:00-17:00","1"
"MER-00541","BUS-00526","Sejahtera Utama - Grocery Stores","5411","LT_50M","50K_250K","2023-05-15","SUSPENDED","ACC-0012502","08:00-17:00","7"
"MER-00542","BUS-00035","Sejahtera Bersama - Travel Agencies","4722","50M_250M","GT_1M","2025-10-09","ACTIVE","ACC-0011873","10:00-22:00","9"
"MER-00543","BUS-00696","Harapan Niaga - Utilities","4900","50M_250M","250K_1M","2024-12-12","ACTIVE","ACC-0012731","00:00-23:59","10"
"MER-00544","BUS-00040","Makmur Digital - Drug Stores","5912","LT_50M","50K_250K","2024-07-09","ACTIVE","ACC-0011879","00:00-23:59","10"
"MER-00545","BUS-00330","Sejahtera Niaga - Beauty Shops","7230","50M_250M","50K_250K","2023-12-07","ACTIVE","ACC-0012246","09:00-21:00","8"
"MER-00546","BUS-00299","Abadi Perkasa - Hospitals","8062","LT_50M","250K_1M","2023-03-12","ACTIVE","ACC-0012207","08:00-17:00","3"
"MER-00547","BUS-00596","Sinar Logistik - Computer Network Services","4816","50M_250M","50K_250K","2025-06-13","ACTIVE","ACC-0012600","08:00-17:00","3"
"MER-00548","BUS-01137","Maju Logistik - Lodging","7011","250M_1B","250K_1M","2025-01-08","ACTIVE","ACC-0013296","00:00-23:59","3"
"MER-00549","BUS-00840","Sentosa Bersama - Hospitals","8062","250M_1B","250K_1M","2025-02-23","ACTIVE","ACC-0012916","08:00-17:00","8"
"MER-00550","BUS-00755","Jaya Logistik - Betting-adjacent (restricted)","7995","250M_1B","GT_1M","2024-01-12","ACTIVE","ACC-0012804","09:00-21:00","7"
"MER-00551","BUS-01087","Sentosa Bersama - Service Stations","5541","250M_1B","50K_250K","2025-08-10","ACTIVE","ACC-0013233","00:00-23:59","4"
"MER-00552","BUS-00032","Mandiri Logistik - Lodging","7011","250M_1B","250K_1M","2023-02-13","ACTIVE","ACC-0011870","10:00-22:00","4"
"MER-00553","BUS-00681","Maju Digital - Taxicabs and Limousines","4121","50M_250M","LT_50K","2024-11-23","ACTIVE","ACC-0012708","10:00-22:00","4"
"MER-00554","BUS-00682","Berkah Digital - Quasi Cash","6051","LT_50M","GT_1M","2025-03-10","ACTIVE","ACC-0012710","00:00-23:59","3"
"MER-00555","BUS-00686","Jaya Nusantara - Family Clothing","5651","50M_250M","50K_250K","2025-06-30","ACTIVE","ACC-0012717","08:00-17:00","4"
"MER-00556","BUS-00100","Mandiri Bersama - Grocery Stores","5411","LT_50M","50K_250K","2023-10-10","ACTIVE","ACC-0011957","10:00-22:00","10"
"MER-00557","BUS-00741","Harapan Digital - Computer Network Services","4816","50M_250M","50K_250K","2023-12-02","ACTIVE","ACC-0012786","00:00-23:59","2"
"MER-00558","BUS-00470","Jaya Bersama - Computers and Peripherals","5045","LT_50M","GT_1M","2024-12-24","ACTIVE","ACC-0012429","08:00-17:00","2"
"MER-00559","BUS-00848","Maju Perkasa - Taxicabs and Limousines","4121","GT_1B","LT_50K","2024-05-15","ACTIVE","ACC-0012926","08:00-17:00","9"
"MER-00560","BUS-00615","Harapan Digital - Department Stores","5311","250M_1B","250K_1M","2024-04-08","ACTIVE","ACC-0012622","08:00-17:00","5"
"MER-00561","BUS-00502","Abadi Bersama - Colleges and Universities","8220","LT_50M","GT_1M","2025-10-18","ACTIVE","ACC-0012471","10:00-22:00","3"
"MER-00562","BUS-00063","Jaya Digital - Motion Picture Theatres","7832","GT_1B","50K_250K","2024-08-18","ACTIVE","ACC-0011907","08:00-17:00","6"
"MER-00563","BUS-01158","Sinar Logistik - Fast Food","5814","LT_50M","LT_50K","2025-06-02","ACTIVE","ACC-0013325","08:00-17:00","8"
"MER-00564","BUS-00438","Lestari Nusantara - Department Stores","5311","250M_1B","250K_1M","2023-07-19","ACTIVE","ACC-0012383","09:00-21:00","5"
"MER-00565","BUS-00314","Cemerlang Niaga - Betting-adjacent (restricted)","7995","GT_1B","GT_1M","2023-05-16","ACTIVE","ACC-0012226","10:00-22:00","9"
"MER-00566","BUS-01163","Berkah Logistik - Colleges and Universities","8220","250M_1B","GT_1M","2023-03-07","ACTIVE","ACC-0013332","00:00-23:59","3"
"MER-00567","BUS-00510","Sejahtera Nusantara - Hospitals","8062","50M_250M","250K_1M","2023-06-09","ACTIVE","ACC-0012482","08:00-17:00","3"
"MER-00568","BUS-00271","Sejahtera Perkasa - Drug Stores","5912","LT_50M","50K_250K","2025-03-30","ACTIVE","ACC-0012172","09:00-21:00","6"
"MER-00569","BUS-00794","Lestari Perkasa - Book Stores","5942","LT_50M","50K_250K","2025-11-01","ACTIVE","ACC-0012856","10:00-22:00","2"
"MER-00570","BUS-00302","Berkah Logistik - Second Hand Stores","5933","250M_1B","50K_250K","2026-01-15","ACTIVE","ACC-0012210","08:00-17:00","8"
"MER-00571","BUS-00181","Sejahtera Niaga - Precious Stones and Metals","5094","250M_1B","GT_1M","2023-07-31","ACTIVE","ACC-0012060","09:00-21:00","4"
"MER-00572","BUS-00320","Cemerlang Bersama - Lodging","7011","GT_1B","250K_1M","2024-03-03","SUSPENDED","ACC-0012234","00:00-23:59","9"
"MER-00573","BUS-00302","Berkah Logistik - Eating Places","5812","GT_1B","50K_250K","2023-03-26","ACTIVE","ACC-0012210","10:00-22:00","2"
"MER-00574","BUS-00448","Mandiri Niaga - Fast Food","5814","LT_50M","LT_50K","2023-01-21","ACTIVE","ACC-0012399","00:00-23:59","9"
"MER-00575","BUS-01034","Sentosa Utama - Eating Places","5812","GT_1B","50K_250K","2025-04-17","ACTIVE","ACC-0013163","00:00-23:59","1"
"MER-00576","BUS-00627","Harapan Niaga - Utilities","4900","LT_50M","250K_1M","2024-12-04","ACTIVE","ACC-0012639","09:00-21:00","10"
"MER-00577","BUS-01007","Berkah Nusantara - Grocery Stores","5411","LT_50M","50K_250K","2024-02-23","ACTIVE","ACC-0013130","10:00-22:00","10"
"MER-00578","BUS-00866","Berkah Digital - Motion Picture Theatres","7832","GT_1B","50K_250K","2024-11-13","ACTIVE","ACC-0012948","10:00-22:00","1"
"MER-00579","BUS-00127","Cemerlang Digital - Lodging","7011","LT_50M","250K_1M","2024-09-26","ACTIVE","ACC-0011988","09:00-21:00","3"
"MER-00580","BUS-00200","Maju Digital - Colleges and Universities","8220","50M_250M","GT_1M","2025-07-01","ACTIVE","ACC-0012082","08:00-17:00","8"
"MER-00581","BUS-00660","Cemerlang Perkasa - Misc Retail","5999","50M_250M","50K_250K","2024-06-20","ACTIVE","ACC-0012680","10:00-22:00","8"
"MER-00582","BUS-00783","Cemerlang Bersama - Computers and Peripherals","5045","50M_250M","GT_1M","2024-11-13","ACTIVE","ACC-0012842","00:00-23:59","10"
"MER-00583","BUS-01156","Jaya Nusantara - Misc Retail","5999","LT_50M","50K_250K","2024-04-29","ACTIVE","ACC-0013322","00:00-23:59","10"
"MER-00584","BUS-00760","Jaya Perkasa - Cosmetic Stores","5977","GT_1B","50K_250K","2024-12-25","ACTIVE","ACC-0012812","00:00-23:59","9"
"MER-00585","BUS-00522","Berkah Nusantara - Book Stores","5942","GT_1B","50K_250K","2025-10-25","ACTIVE","ACC-0012497","10:00-22:00","4"
"MER-00586","BUS-00322","Jaya Digital - Betting-adjacent (restricted)","7995","GT_1B","GT_1M","2026-01-12","ACTIVE","ACC-0012236","10:00-22:00","8"
"MER-00587","BUS-00452","Abadi Nusantara - Drug Stores","5912","GT_1B","50K_250K","2025-04-10","ACTIVE","ACC-0012405","09:00-21:00","2"
"MER-00588","BUS-00012","Harapan Nusantara - Grocery Stores","5411","LT_50M","50K_250K","2025-09-29","ACTIVE","ACC-0011844","00:00-23:59","5"
"MER-00589","BUS-00284","Berkah Nusantara - Colleges and Universities","8220","GT_1B","GT_1M","2024-05-06","ACTIVE","ACC-0012190","00:00-23:59","7"
"MER-00590","BUS-00156","Sejahtera Bersama - Lodging","7011","GT_1B","250K_1M","2025-01-31","ACTIVE","ACC-0012029","08:00-17:00","2"
"MER-00591","BUS-01063","Harapan Niaga - Family Clothing","5651","250M_1B","50K_250K","2023-01-09","ACTIVE","ACC-0013201","00:00-23:59","11"
"MER-00592","BUS-00600","Sinar Perkasa - Book Stores","5942","LT_50M","50K_250K","2026-01-26","ACTIVE","ACC-0012605","00:00-23:59","1"
"MER-00593","BUS-00585","Lestari Bersama - Electronics Stores","5732","LT_50M","GT_1M","2023-11-26","SUSPENDED","ACC-0012582","09:00-21:00","8"
"MER-00594","BUS-01100","Sejahtera Utama - Colleges and Universities","8220","250M_1B","GT_1M","2024-02-15","ACTIVE","ACC-0013249","09:00-21:00","10"
"MER-00595","BUS-00647","Berkah Bersama - Travel Agencies","4722","LT_50M","GT_1M","2023-12-16","ACTIVE","ACC-0012664","08:00-17:00","9"
"MER-00596","BUS-00061","Cemerlang Digital - Motion Picture Theatres","7832","GT_1B","50K_250K","2024-11-22","ACTIVE","ACC-0011905","10:00-22:00","3"
"MER-00597","BUS-00106","Maju Bersama - Quasi Cash","6051","GT_1B","GT_1M","2025-08-11","ACTIVE","ACC-0011964","10:00-22:00","11"
"MER-00598","BUS-00394","Maju Logistik - Taxicabs and Limousines","4121","250M_1B","LT_50K","2023-05-08","ACTIVE","ACC-0012326","10:00-22:00","3"
"MER-00599","BUS-00224","Abadi Logistik - Hospitals","8062","50M_250M","250K_1M","2023-12-03","ACTIVE","ACC-0012113","00:00-23:59","5"
"MER-00600","BUS-00431","Mandiri Nusantara - Book Stores","5942","250M_1B","50K_250K","2025-03-18","ACTIVE","ACC-0012376","08:00-17:00","2"
"MER-00601","BUS-00772","Abadi Perkasa - Service Stations","5541","LT_50M","50K_250K","2023-11-29","ACTIVE","ACC-0012826","00:00-23:59","6"
"MER-00602","BUS-00960","Sejahtera Perkasa - Lodging","7011","50M_250M","250K_1M","2025-11-03","CLOSED","ACC-0013069","08:00-17:00","10"
"MER-00603","BUS-00040","Makmur Digital - Grocery Stores","5411","LT_50M","50K_250K","2025-06-01","ACTIVE","ACC-0011879","10:00-22:00","3"
"MER-00604","BUS-01150","Maju Utama - Travel Agencies","4722","250M_1B","GT_1M","2025-08-21","ACTIVE","ACC-0013313","08:00-17:00","9"
"MER-00605","BUS-00426","Makmur Niaga - Computers and Peripherals","5045","LT_50M","GT_1M","2024-05-18","ACTIVE","ACC-0012370","09:00-21:00","10"
"MER-00606","BUS-01139","Sinar Bersama - Taxicabs and Limousines","4121","250M_1B","LT_50K","2025-08-31","ACTIVE","ACC-0013298","00:00-23:59","5"
"MER-00607","BUS-01057","Jaya Nusantara - Motion Picture Theatres","7832","LT_50M","50K_250K","2023-01-23","ACTIVE","ACC-0013193","09:00-21:00","10"
"MER-00608","BUS-00271","Sejahtera Perkasa - Electronics Stores","5732","50M_250M","GT_1M","2023-06-24","ACTIVE","ACC-0012172","09:00-21:00","2"
"MER-00609","BUS-00784","Sinar Nusantara - Travel Agencies","4722","50M_250M","GT_1M","2023-12-06","ACTIVE","ACC-0012843","09:00-21:00","6"
"MER-00610","BUS-00867","Makmur Utama - Grocery Stores","5411","GT_1B","50K_250K","2025-07-07","ACTIVE","ACC-0012950","00:00-23:59","10"
"MER-00611","BUS-00227","Sentosa Bersama - Motion Picture Theatres","7832","250M_1B","50K_250K","2024-12-30","ACTIVE","ACC-0012116","08:00-17:00","4"
"MER-00612","BUS-00591","Jaya Utama - Betting-adjacent (restricted)","7995","LT_50M","GT_1M","2024-05-11","ACTIVE","ACC-0012592","09:00-21:00","11"
"MER-00613","BUS-00249","Sejahtera Digital - Betting-adjacent (restricted)","7995","250M_1B","GT_1M","2026-01-28","ACTIVE","ACC-0012146","10:00-22:00","11"
"MER-00614","BUS-00293","Sejahtera Bersama - Computer Network Services","4816","250M_1B","50K_250K","2023-09-19","ACTIVE","ACC-0012200","10:00-22:00","11"
"MER-00615","BUS-01060","Berkah Bersama - Taxicabs and Limousines","4121","250M_1B","LT_50K","2023-06-26","ACTIVE","ACC-0013197","10:00-22:00","9"
"MER-00616","BUS-00176","Sentosa Perkasa - Betting-adjacent (restricted)","7995","250M_1B","GT_1M","2023-12-06","ACTIVE","ACC-0012053","09:00-21:00","7"
"MER-00617","BUS-00884","Sentosa Niaga - Fast Food","5814","250M_1B","LT_50K","2026-01-20","ACTIVE","ACC-0012972","10:00-22:00","10"
"MER-00618","BUS-00973","Sejahtera Bersama - Beauty Shops","7230","LT_50M","50K_250K","2023-09-23","ACTIVE","ACC-0013085","08:00-17:00","11"
"MER-00619","BUS-01055","Abadi Logistik - Colleges and Universities","8220","GT_1B","GT_1M","2025-05-21","ACTIVE","ACC-0013190","00:00-23:59","4"
"MER-00620","BUS-00704","Sejahtera Perkasa - Beauty Shops","7230","LT_50M","50K_250K","2023-12-31","ACTIVE","ACC-0012745","00:00-23:59","9"
"MER-00621","BUS-00438","Lestari Nusantara - Grocery Stores","5411","250M_1B","50K_250K","2023-03-03","ACTIVE","ACC-0012383","10:00-22:00","7"
"MER-00622","BUS-00034","Cemerlang Nusantara - Colleges and Universities","8220","LT_50M","GT_1M","2025-10-01","ACTIVE","ACC-0011872","00:00-23:59","1"
"MER-00623","BUS-00330","Sejahtera Niaga - Family Clothing","5651","50M_250M","50K_250K","2024-04-19","ACTIVE","ACC-0012246","09:00-21:00","9"
"MER-00624","BUS-00774","Maju Perkasa - Misc Retail","5999","GT_1B","50K_250K","2023-04-30","ACTIVE","ACC-0012829","09:00-21:00","9"
"MER-00625","BUS-00965","Maju Utama - Computer Network Services","4816","50M_250M","50K_250K","2022-12-28","ACTIVE","ACC-0013076","09:00-21:00","1"
"MER-00626","BUS-01015","Sinar Logistik - Colleges and Universities","8220","250M_1B","GT_1M","2023-09-18","ACTIVE","ACC-0013141","09:00-21:00","3"
"MER-00627","BUS-00104","Jaya Bersama - Travel Agencies","4722","50M_250M","GT_1M","2025-05-16","ACTIVE","ACC-0011961","08:00-17:00","3"
"MER-00628","BUS-00533","Maju Niaga - Computer Network Services","4816","250M_1B","50K_250K","2023-11-11","ACTIVE","ACC-0012512","10:00-22:00","9"
"MER-00629","BUS-00382","Makmur Digital - Lodging","7011","250M_1B","250K_1M","2023-11-07","ACTIVE","ACC-0012312","08:00-17:00","2"
"MER-00630","BUS-00360","Harapan Utama - Second Hand Stores","5933","250M_1B","50K_250K","2023-08-22","ACTIVE","ACC-0012283","00:00-23:59","6"
"MER-00631","BUS-00039","Sentosa Perkasa - Electronics Stores","5732","250M_1B","GT_1M","2025-05-29","ACTIVE","ACC-0011878","10:00-22:00","3"
"MER-00632","BUS-00824","Maju Utama - Cosmetic Stores","5977","LT_50M","50K_250K","2023-08-06","ACTIVE","ACC-0012894","00:00-23:59","10"
"MER-00633","BUS-00717","Makmur Niaga - Misc Retail","5999","250M_1B","50K_250K","2024-02-15","ACTIVE","ACC-0012759","09:00-21:00","4"
"MER-00634","BUS-00508","Cemerlang Bersama - Electronics Stores","5732","GT_1B","GT_1M","2023-04-25","ACTIVE","ACC-0012479","00:00-23:59","1"
"MER-00635","BUS-00098","Maju Nusantara - Taxicabs and Limousines","4121","GT_1B","LT_50K","2024-04-09","ACTIVE","ACC-0011954","09:00-21:00","7"
"MER-00636","BUS-00073","Cemerlang Utama - Misc Retail","5999","50M_250M","50K_250K","2025-07-08","ACTIVE","ACC-0011918","00:00-23:59","1"
"MER-00637","BUS-01005","Makmur Perkasa - Betting-adjacent (restricted)","7995","250M_1B","GT_1M","2025-12-28","ACTIVE","ACC-0013127","09:00-21:00","8"
"MER-00638","BUS-00579","Mandiri Logistik - Drug Stores","5912","250M_1B","50K_250K","2024-01-19","ACTIVE","ACC-0012574","10:00-22:00","6"
"MER-00639","BUS-00620","Cemerlang Nusantara - Betting-adjacent (restricted)","7995","250M_1B","GT_1M","2024-02-09","ACTIVE","ACC-0012629","00:00-23:59","8"
"MER-00640","BUS-00918","Maju Logistik - Grocery Stores","5411","LT_50M","50K_250K","2024-11-18","ACTIVE","ACC-0013017","00:00-23:59","1"
"MER-00641","BUS-01152","Mandiri Nusantara - Department Stores","5311","250M_1B","250K_1M","2026-02-15","ACTIVE","ACC-0013316","10:00-22:00","9"
"MER-00642","BUS-01182","Abadi Perkasa - Book Stores","5942","GT_1B","50K_250K","2024-01-20","ACTIVE","ACC-0013358","09:00-21:00","6"
"MER-00643","BUS-00786","Jaya Logistik - Cosmetic Stores","5977","GT_1B","50K_250K","2023-02-08","ACTIVE","ACC-0012847","10:00-22:00","6"
"MER-00644","BUS-00984","Sentosa Nusantara - Precious Stones and Metals","5094","LT_50M","GT_1M","2024-03-27","ACTIVE","ACC-0013102","10:00-22:00","6"
"MER-00645","BUS-00391","Maju Digital - Cosmetic Stores","5977","GT_1B","50K_250K","2024-07-04","ACTIVE","ACC-0012323","09:00-21:00","10"
