"source_business_id","legal_name","trading_names","registration_number","registration_country","incorporation_date","industry_code","declared_turnover_band","address_line","city","province","postcode","country","contact_phone","contact_email","status"
"BUS-00435","Koperasi Lestari Logistik","Lestari Logistik","9949251651440","ID","2021-03-14","42830","2_5B_50B","Jl. Mawar No. 177","Semarang","Jawa Tengah","50111","ID","+628995490902","bus-00435@surelsintetis.id","ACTIVE"
"BUS-00436","Koperasi Makmur Utama","Makmur Utama","9913607492729","ID","2019-05-01","94365","2_5B_50B","Jl. Melati No. 124","Surabaya","Jawa Timur","60111","ID","+628993017564","bus-00436@surelsintetis.id","ACTIVE"
"BUS-00437","PT Berkah Logistik","Berkah Logistik","9976637623392","ID","2022-03-08","44700","300M_2_5B","Jl. Melati No. 44","Medan","Sumatera Utara","20111","ID","+628993263718","bus-00437@demo.example","ACTIVE"
"BUS-00438","PT Lestari Nusantara","Lestari Nusantara","9983624642847","ID","2019-10-15","14645","2_5B_50B","Jl. Kenanga No. 30","Palembang","Sumatera Selatan","30111","ID","+628992565119","bus-00438@mailuji.example","ACTIVE"
"BUS-00439","PT Harapan Perkasa","Harapan Perkasa","9968355786925","ID","2025-02-06","13967","LT_300M","Jl. Teratai No. 93","Denpasar","Bali","80111","ID","+628996599228","bus-00439@contoh.id","ACTIVE"
"BUS-00440","UD Makmur Perkasa","Makmur Perkasa","9997716252557","ID","2024-07-11","93807","2_5B_50B","Jl. Dahlia No. 17","Denpasar","Bali","80111","ID","+628999189197","bus-00440@contoh.id","ACTIVE"
"BUS-00441","Koperasi Lestari Perkasa","Lestari Perkasa","9965172950728","ID","2013-05-28","88727","GT_50B","Jl. Mawar No. 60","Denpasar","Bali","80111","ID","+628996037948","bus-00441@demo.example","ACTIVE"
"BUS-00442","PT Harapan Utama","Harapan Utama","9938543170364","ID","2021-11-24","70150","300M_2_5B","Jl. Mawar No. 134","Medan","Sumatera Utara","20111","ID","+628993624188","bus-00442@contoh.id","ACTIVE"
"BUS-00443","Koperasi Cemerlang Nusantara","Cemerlang Nusantara","9975024910806","ID","2012-09-05","51138","2_5B_50B","Jl. Dahlia No. 117","Bandung","Jawa Barat","40111","ID","+628992330368","bus-00443@surelsintetis.id","ACTIVE"
"BUS-00444","PT Sentosa Digital","Sentosa Digital","9962169583799","ID","2016-07-30","51114","LT_300M","Jl. Flamboyan No. 199","Bandung","Jawa Barat","40111","ID","+628991025070","bus-00444@demo.example","ACTIVE"
"BUS-00445","Koperasi Abadi Bersama","Abadi Bersama","9918800444502","ID","2014-06-26","20187","2_5B_50B","Jl. Flamboyan No. 72","Bandung","Jawa Barat","40111","ID","+628995437919","bus-00445@surelsintetis.id","ACTIVE"
"BUS-00446","PT Maju Bersama","Maju Bersama","9915262808765","ID","2013-03-19","14104","LT_300M","Jl. Teratai No. 64","Surabaya","Jawa Timur","60111","ID","+628996708851","bus-00446@mailuji.example","ACTIVE"
"BUS-00447","CV Sentosa Utama","Sentosa Utama","9951179798085","ID","2023-01-18","85087","GT_50B","Jl. Bougenville No. 162","Jakarta Pusat","DKI Jakarta","10110","ID","+628998556762","bus-00447@surelsintetis.id","ACTIVE"
"BUS-00448","Koperasi Mandiri Niaga","Mandiri Niaga","9915879099771","ID","2012-09-26","89332","LT_300M","Jl. Mawar No. 194","Makassar","Sulawesi Selatan","90111","ID","+628993374079","bus-00448@mailuji.example","ACTIVE"
"BUS-00449","CV Harapan Logistik","Harapan Logistik","9919531331888","ID","2018-03-30","50380","GT_50B","Jl. Bougenville No. 116","Makassar","Sulawesi Selatan","90111","ID","+628991054102","bus-00449@mailuji.example","ACTIVE"
"BUS-00450","UD Sinar Logistik","Sinar Logistik","9933242594090","ID","2024-09-26","16584","LT_300M","Jl. Kenanga No. 81","Balikpapan","Kalimantan Timur","76111","ID","+628993906122","bus-00450@contoh.id","ACTIVE"
"BUS-00451","UD Sinar Utama","Sinar Utama","9944374344653","ID","2018-11-28","59646","2_5B_50B","Jl. Mawar No. 119","Balikpapan","Kalimantan Timur","76111","ID","+628994160087","bus-00451@demo.example","ACTIVE"
"BUS-00452","UD Abadi Nusantara","Abadi Nusantara","9950195282570","ID","2013-06-08","47742","2_5B_50B","Jl. Mawar No. 10","Balikpapan","Kalimantan Timur","76111","ID","+628992615072","bus-00452@mailuji.example","SUSPENDED"
"BUS-00453","CV Abadi Niaga","Abadi Niaga","9987010555730","ID","2016-09-18","21693","GT_50B","Jl. Dahlia No. 6","Jakarta Pusat","DKI Jakarta","10110","ID","+628997027572","bus-00453@contoh.id","ACTIVE"
"BUS-00454","PT Cemerlang Niaga","Cemerlang Niaga","9997823430435","ID","2020-09-06","14481","300M_2_5B","Jl. Melati No. 163","Medan","Sumatera Utara","20111","ID","+628991579848","bus-00454@contoh.id","ACTIVE"
"BUS-00455","UD Lestari Digital","Lestari Digital","9933095374146","ID","2014-11-10","28352","LT_300M","Jl. Mawar No. 100","Makassar","Sulawesi Selatan","90111","ID","+628999467447","bus-00455@demo.example","ACTIVE"
"BUS-00456","UD Makmur Perkasa","Makmur Perkasa","9984503636869","ID","2013-10-08","16812","GT_50B","Jl. Cempaka No. 49","Makassar","Sulawesi Selatan","90111","ID","+628995857364","bus-00456@mailuji.example","ACTIVE"
"BUS-00457","Koperasi Abadi Niaga","Abadi Niaga","9934495649088","ID","2019-03-15","24826","2_5B_50B","Jl. Kenanga No. 97","Bandung","Jawa Barat","40111","ID","+628998554471","bus-00457@mailuji.example","ACTIVE"
"BUS-00458","UD Jaya Bersama","Jaya Bersama","9942995647605","ID","2020-12-31","16097","300M_2_5B","Jl. Dahlia No. 8","Surabaya","Jawa Timur","60111","ID","+628998847862","bus-00458@surelsintetis.id","ACTIVE"
"BUS-00459","Koperasi Sejahtera Bersama","Sejahtera Bersama","9946425513570","ID","2025-08-19","95776","GT_50B","Jl. Anggrek No. 75","Bandung","Jawa Barat","40111","ID","+628995166981","bus-00459@demo.example","ACTIVE"
"BUS-00460","UD Jaya Perkasa","Jaya Perkasa","9955533345639","ID","2021-02-07","88047","LT_300M","Jl. Cempaka No. 82","Denpasar","Bali","80111","ID","+628991391240","bus-00460@surelsintetis.id","ACTIVE"
"BUS-00461","UD Makmur Utama","Makmur Utama","9935945419748","ID","2024-08-13","50616","2_5B_50B","Jl. Mawar No. 81","Palembang","Sumatera Selatan","30111","ID","+628997110187","bus-00461@contoh.id","ACTIVE"
"BUS-00462","CV Sejahtera Niaga","Sejahtera Niaga","9972696806692","ID","2016-11-30","13844","GT_50B","Jl. Melati No. 90","Semarang","Jawa Tengah","50111","ID","+628997203164","bus-00462@mailuji.example","ACTIVE"
"BUS-00463","CV Berkah Perkasa","Berkah Perkasa","9979748269944","ID","2014-05-08","57043","LT_300M","Jl. Cempaka No. 32","Jakarta Pusat","DKI Jakarta","10110","ID","+628997968306","bus-00463@mailuji.example","ACTIVE"
"BUS-00464","UD Lestari Digital","Lestari Digital","9973595798428","ID","2015-07-04","23049","LT_300M","-","Bandung","Jawa Barat","40111","ID","+628992553962","bus-00464@demo.example","ACTIVE"
"BUS-00465","PT Maju Utama","Maju Utama","9985042065687","ID","2014-03-14","61202","2_5B_50B","Jl. Cempaka No. 28","Makassar","Sulawesi Selatan","90111","ID","+628994218909","bus-00465@demo.example","ACTIVE"
"BUS-00466","Koperasi Harapan Nusantara","Harapan Nusantara","9938326369450","ID","2014-03-29","16034","2_5B_50B","Jl. Flamboyan No. 118","Yogyakarta","DI Yogyakarta","55111","ID","+628996265194","bus-00466@surelsintetis.id","ACTIVE"
"BUS-00467","Koperasi Harapan Perkasa","Harapan Perkasa","9934984350385","ID","2023-01-13","46636","300M_2_5B","Jl. Anggrek No. 188","Jakarta Pusat","DKI Jakarta","10110","ID","+628995203848","bus-00467@demo.example","ACTIVE"
"BUS-00468","PT Maju Utama","Maju Utama","9980244861761","ID","2023-12-28","62561","LT_300M","Jl. Bougenville No. 233","Bandung","Jawa Barat","40111","ID","+628997015421","bus-00468@demo.example","ACTIVE"
"BUS-00469","PT Makmur Nusantara","Makmur Nusantara","9994146801124","ID","2017-08-30","88403","GT_50B","Jl. Kenanga No. 9","Bandung","Jawa Barat","40111","ID","+628997564900","bus-00469@mailuji.example","ACTIVE"
"BUS-00470","UD Jaya Bersama","Jaya Bersama","9957269682488","ID","2021-10-20","51800","LT_300M","Jl. Flamboyan No. 142","Semarang","Jawa Tengah","50111","ID","+628998169112","bus-00470@demo.example","ACTIVE"
"BUS-00471","PT Sejahtera Nusantara","Sejahtera Nusantara","9973367601884","ID","2020-12-16","48929","GT_50B","Jl. Dahlia No. 220","Palembang","Sumatera Selatan","30111","ID","+628997658976","bus-00471@contoh.id","ACTIVE"
"BUS-00472","PT Harapan Nusantara","Harapan Nusantara","9913112334357","ID","2022-10-28","84653","GT_50B","Jl. Bougenville No. 221","Palembang","Sumatera Selatan","30111","ID","+628999124476","bus-00472@demo.example","ACTIVE"
"BUS-00473","Koperasi Sentosa Perkasa","Sentosa Perkasa","9963939661268","ID","2016-04-14","16077","LT_300M","Jl. Dahlia No. 138","Makassar","Sulawesi Selatan","90111","ID","+628991265142","bus-00473@surelsintetis.id","ACTIVE"
"BUS-00474","CV Lestari Perkasa","Lestari Perkasa","9954140939340","ID","2023-06-13","41552","GT_50B","Jl. Melati No. 12","Semarang","Jawa Tengah","50111","ID","+628998306858","bus-00474@demo.example","ACTIVE"
"BUS-00475","CV Sentosa Nusantara","Sentosa Nusantara","9939094897620","ID","2020-12-08","65722","300M_2_5B","Jl. Teratai No. 205","Semarang","Jawa Tengah","50111","ID","+628994822988","bus-00475@mailuji.example","ACTIVE"
"BUS-00476","CV Mandiri Niaga","Mandiri Niaga","9970920949517","ID","2020-01-04","70338","2_5B_50B","Jl. Flamboyan No. 92","Denpasar","Bali","80111","ID","+628999471264","bus-00476@contoh.id","ACTIVE"
"BUS-00477","UD Cemerlang Niaga","Cemerlang Niaga","9924074968226","ID","2014-09-23","48265","300M_2_5B","Jl. Flamboyan No. 7","Makassar","Sulawesi Selatan","90111","ID","+628997441204","bus-00477@surelsintetis.id","ACTIVE"
"BUS-00478","Koperasi Lestari Utama","Lestari Utama","9991445638867","ID","2021-11-04","85958","LT_300M","Jl. Kenanga No. 180","Jakarta Pusat","DKI Jakarta","10110","ID","+628995021271","bus-00478@surelsintetis.id","ACTIVE"
"BUS-00479","CV Makmur Logistik","Makmur Logistik","9936516227566","ID","2024-07-22","96271","LT_300M","Jl. Bougenville No. 121","Semarang","Jawa Tengah","50111","ID","+628995659662","bus-00479@demo.example","ACTIVE"
"BUS-00480","CV Maju Logistik","Maju Logistik","9949420683371","ID","2024-08-22","50110","300M_2_5B","Jl. Dahlia No. 110","Jakarta Pusat","DKI Jakarta","10110","ID","+628994784998","bus-00480@mailuji.example","CLOSED"
"BUS-00481","Koperasi Sejahtera Niaga","Sejahtera Niaga","9942665892288","ID","2016-11-30","45643","300M_2_5B","Jl. Flamboyan No. 12","Semarang","Jawa Tengah","50111","ID","+628997425449","bus-00481@surelsintetis.id","SUSPENDED"
"BUS-00482","PT Maju Bersama","Maju Bersama","9980095339394","ID","2016-10-24","21027","300M_2_5B","Jl. Mawar No. 160","Yogyakarta","DI Yogyakarta","55111","ID","+628999441096","bus-00482@demo.example","ACTIVE"
"BUS-00483","PT Sinar Bersama","Sinar Bersama","9969971857535","ID","2015-09-30","23427","300M_2_5B","Jl. Mawar No. 116","Balikpapan","Kalimantan Timur","76111","ID","+628999003859","bus-00483@contoh.id","ACTIVE"
"BUS-00484","Koperasi Cemerlang Niaga","Cemerlang Niaga","9971391949069","ID","2019-04-25","61047","300M_2_5B","Jl. Mawar No. 35","Palembang","Sumatera Selatan","30111","ID","+628995714192","bus-00484@contoh.id","ACTIVE"
"BUS-00485","PT Sinar Bersama","Sinar Bersama","9999015307884","ID","2020-12-29","41057","2_5B_50B","Jl. Bougenville No. 223","Medan","Sumatera Utara","20111","ID","+628997220337","bus-00485@demo.example","ACTIVE"
"BUS-00486","Koperasi Sentosa Niaga","Sentosa Niaga","9948487180899","ID","2014-09-05","65919","2_5B_50B","Jl. Mawar No. 133","Yogyakarta","DI Yogyakarta","55111","ID","+628997680937","bus-00486@surelsintetis.id","CLOSED"
"BUS-00487","CV Abadi Bersama","Abadi Bersama","9991391939101","ID","2024-12-14","22353","GT_50B","Jl. Anggrek No. 39","Makassar","Sulawesi Selatan","90111","ID","+628993913811","bus-00487@mailuji.example","ACTIVE"
"BUS-00488","UD Sentosa Niaga","Sentosa Niaga","9915383357152","ID","2019-02-10","95193","LT_300M","Jl. Mawar No. 203","Balikpapan","Kalimantan Timur","76111","ID","+628998210994","bus-00488@surelsintetis.id","ACTIVE"
"BUS-00489","CV Cemerlang Bersama","Cemerlang Bersama","9960025662834","ID","2020-04-26","26054","GT_50B","Jl. Anggrek No. 5","Palembang","Sumatera Selatan","30111","ID","+628999460745","bus-00489@surelsintetis.id","ACTIVE"
"BUS-00490","PT Sejahtera Perkasa","Sejahtera Perkasa","9910336343517","ID","2024-01-11","64484","300M_2_5B","-","Yogyakarta","DI Yogyakarta","55111","ID","+628994759417","bus-00490@mailuji.example","ACTIVE"
"BUS-00491","PT Cemerlang Nusantara","Cemerlang Nusantara","9959493379957","ID","2023-04-27","81687","2_5B_50B","Jl. Bougenville No. 60","Yogyakarta","DI Yogyakarta","55111","ID","+628996742321","bus-00491@contoh.id","ACTIVE"
"BUS-00492","UD Cemerlang Nusantara","Cemerlang Nusantara","9942238712194","ID","2013-02-20","52737","LT_300M","Jl. Teratai No. 80","Semarang","Jawa Tengah","50111","ID","+628992343199","bus-00492@surelsintetis.id","ACTIVE"
"BUS-00493","UD Abadi Nusantara","Abadi Nusantara","9951538755454","ID","2021-09-19","29963","GT_50B","Jl. Dahlia No. 176","Semarang","Jawa Tengah","50111","ID","+628992858795","bus-00493@surelsintetis.id","ACTIVE"
"BUS-00494","CV Sinar Utama","Sinar Utama","9968301284878","ID","2015-07-06","17686","2_5B_50B","Jl. Teratai No. 137","Denpasar","Bali","80111","ID","+628998602331","bus-00494@demo.example","ACTIVE"
"BUS-00495","CV Harapan Niaga","Harapan Niaga","9990044732198","ID","2021-07-28","96941","300M_2_5B","Jl. Melati No. 234","Medan","Sumatera Utara","20111","ID","+628998220808","bus-00495@demo.example","ACTIVE"
"BUS-00496","PT Harapan Utama","Harapan Utama","9919914035320","ID","2012-12-22","69748","2_5B_50B","Jl. Cempaka No. 22","Semarang","Jawa Tengah","50111","ID","+628995073354","bus-00496@demo.example","ACTIVE"
"BUS-00497","PT Jaya Bersama","Jaya Bersama","9943381549409","ID","2021-07-27","58622","2_5B_50B","Jl. Anggrek No. 190","Bandung","Jawa Barat","40111","ID","+628991786616","bus-00497@mailuji.example","SUSPENDED"
"BUS-00498","UD Lestari Perkasa","Lestari Perkasa","9960944328124","ID","2024-02-28","85783","GT_50B","Jl. Cempaka No. 193","Yogyakarta","DI Yogyakarta","55111","ID","+628994017493","bus-00498@demo.example","ACTIVE"
"BUS-00499","CV Makmur Logistik","Makmur Logistik","9961209196967","ID","2018-08-02","27223","300M_2_5B","Jl. Kenanga No. 63","Semarang","Jawa Tengah","50111","ID","+628993994352","bus-00499@mailuji.example","ACTIVE"
"BUS-00500","PT Makmur Digital","Makmur Digital","9999972302837","ID","2013-09-06","82522","GT_50B","Jl. Teratai No. 173","Bandung","Jawa Barat","40111","ID","+628999495897","bus-00500@contoh.id","ACTIVE"
"BUS-00501","UD Mandiri Niaga","Mandiri Niaga","9995925490822","ID","2020-07-19","93196","2_5B_50B","SAMA DENGAN KTP","Palembang","Sumatera Selatan","30111","ID","+628993107519","bus-00501@mailuji.example","ACTIVE"
"BUS-00502","PT Abadi Bersama","Abadi Bersama","9939659453701","ID","2017-05-08","43363","GT_50B","Jl. Melati No. 34","Makassar","Sulawesi Selatan","90111","ID","+628993978636","bus-00502@surelsintetis.id","ACTIVE"
"BUS-00503","Koperasi Sejahtera Utama","Sejahtera Utama","9932557917605","ID","2019-04-10","13415","GT_50B","Jl. Teratai No. 31","Medan","Sumatera Utara","20111","ID","+628992051667","bus-00503@surelsintetis.id","ACTIVE"
"BUS-00504","CV Cemerlang Bersama","Cemerlang Bersama","9990238412248","ID","2021-03-10","81373","GT_50B","Jl. Dahlia No. 231","Jakarta Pusat","DKI Jakarta","10110","ID","+628991045139","bus-00504@demo.example","ACTIVE"
"BUS-00505","UD Sejahtera Utama","Sejahtera Utama","9916816589968","ID","2023-03-07","69470","GT_50B","Jl. Dahlia No. 84","Bandung","Jawa Barat","40111","ID","+628999575816","bus-00505@surelsintetis.id","ACTIVE"
"BUS-00506","PT Sinar Utama","Sinar Utama","9981875105274","ID","2022-12-20","84879","GT_50B","Jl. Melati No. 212","Medan","Sumatera Utara","20111","ID","+628994371962","bus-00506@mailuji.example","ACTIVE"
"BUS-00507","UD Sentosa Digital","Sentosa Digital","9991176256386","ID","2023-03-20","91121","2_5B_50B","Jl. Kenanga No. 65","Balikpapan","Kalimantan Timur","76111","ID","+628997436170","bus-00507@surelsintetis.id","ACTIVE"
"BUS-00508","CV Cemerlang Bersama","Cemerlang Bersama","9929892038783","ID","2020-04-20","25398","GT_50B","Jl. Teratai No. 165","Surabaya","Jawa Timur","60111","ID","+628999645659","bus-00508@contoh.id","ACTIVE"
"BUS-00509","UD Mandiri Utama","Mandiri Utama","9950540429922","ID","2016-08-18","11481","GT_50B","Jl. Melati No. 172","Surabaya","Jawa Timur","60111","ID","+628997329099","bus-00509@surelsintetis.id","ACTIVE"
"BUS-00510","Koperasi Sejahtera Nusantara","Sejahtera Nusantara","9911521958573","ID","2019-02-01","86606","GT_50B","Jl. Bougenville No. 192","Medan","Sumatera Utara","20111","ID","+628992452443","bus-00510@demo.example","ACTIVE"
"BUS-00511","PT Sinar Bersama","Sinar Bersama","9995500276920","ID","2024-10-03","95287","GT_50B","Jl. Flamboyan No. 111","Yogyakarta","DI Yogyakarta","55111","ID","+628998129053","bus-00511@surelsintetis.id","ACTIVE"
"BUS-00512","PT Maju Logistik","Maju Logistik","9913536526262","ID","2025-09-09","61133","2_5B_50B","Jl. Dahlia No. 149","Bandung","Jawa Barat","40111","ID","+628993553786","bus-00512@mailuji.example","ACTIVE"
"BUS-00513","CV Cemerlang Niaga","Cemerlang Niaga","9964182509645","ID","2013-09-20","85277","GT_50B","Jl. Cempaka No. 200","Surabaya","Jawa Timur","60111","ID","+628995747756","bus-00513@contoh.id","ACTIVE"
"BUS-00514","UD Sentosa Logistik","Sentosa Logistik","9914593419486","ID","2012-08-24","11433","GT_50B","Jl. Anggrek No. 86","Bandung","Jawa Barat","40111","ID","+628996558574","bus-00514@demo.example","ACTIVE"
"BUS-00515","Koperasi Makmur Niaga","Makmur Niaga","9935926795835","ID","2012-08-08","98653","2_5B_50B","Jl. Anggrek No. 97","Palembang","Sumatera Selatan","30111","ID","+628999920882","bus-00515@contoh.id","ACTIVE"
"BUS-00516","UD Harapan Utama","Harapan Utama","9959578390218","ID","2017-02-04","39089","300M_2_5B","Jl. Mawar No. 12","Makassar","Sulawesi Selatan","90111","ID","+628992643016","bus-00516@surelsintetis.id","ACTIVE"
"BUS-00517","CV Sentosa Logistik","Sentosa Logistik","9941066386230","ID","2023-02-21","38423","300M_2_5B","Jl. Dahlia No. 204","Yogyakarta","DI Yogyakarta","55111","ID","+628998107017","bus-00517@surelsintetis.id","ACTIVE"
"BUS-00518","CV Sejahtera Niaga","Sejahtera Niaga","9928720062421","ID","2023-05-23","43442","300M_2_5B","Jl. Teratai No. 209","Surabaya","Jawa Timur","60111","ID","+628992843835","bus-00518@demo.example","ACTIVE"
"BUS-00519","PT Sentosa Logistik","Sentosa Logistik","9982084854229","ID","2022-02-07","73264","GT_50B","Jl. Mawar No. 192","Surabaya","Jawa Timur","60111","ID","+628993946385","bus-00519@contoh.id","ACTIVE"
"BUS-00520","Koperasi Berkah Niaga","Berkah Niaga","9983185571612","ID","2019-02-27","18157","2_5B_50B","ALAMAT BELUM DIISI","Jakarta Pusat","DKI Jakarta","10110","ID","+628997562723","bus-00520@surelsintetis.id","ACTIVE"
"BUS-00521","CV Cemerlang Perkasa","Cemerlang Perkasa","9987881293147","ID","2023-05-19","29507","GT_50B","Jl. Dahlia No. 124","Surabaya","Jawa Timur","60111","ID","+628993768364","bus-00521@demo.example","ACTIVE"
"BUS-00522","CV Berkah Nusantara","Berkah Nusantara","9986375448905","ID","2024-08-23","60720","GT_50B","Jl. Teratai No. 184","Yogyakarta","DI Yogyakarta","55111","ID","+628996266296","bus-00522@surelsintetis.id","ACTIVE"
"BUS-00523","PT Lestari Niaga","Lestari Niaga","9948302407454","ID","2022-01-12","38297","LT_300M","Jl. Mawar No. 114","Bandung","Jawa Barat","40111","ID","+628998176542","bus-00523@demo.example","ACTIVE"
"BUS-00524","PT Makmur Digital","Makmur Digital","9913369249780","ID","2018-03-22","30810","LT_300M","Jl. Flamboyan No. 204","Bandung","Jawa Barat","40111","ID","+628995892151","bus-00524@mailuji.example","ACTIVE"
"BUS-00525","Koperasi Abadi Bersama","Abadi Bersama","9946046535988","ID","2025-05-16","33869","300M_2_5B","Jl. Melati No. 59","Semarang","Jawa Tengah","50111","ID","+628999806930","bus-00525@contoh.id","ACTIVE"
